material_id,formula_pretty,facet,termination,site_label,site_kind,dE_Hstar_eV,dG_Hstar_eV,E_slab_eV,E_slabH_eV,E_H2_eV,slab_id,config_id,input_rel,mace_output_rel,abs_dG_Hstar_eV
mp-644311,CuPt,(111),0,bridge_3,bridge,-0.5354337692260742,-0.2954337692260742,-1055.9166259765625,-1059.7113037109375,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_3,ads_structures/mp-644311_h111_t0/bridge_3.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_3,0.2954337692260742
mp-12798,Ni3Pt,(110),1,bridge_0,bridge,-0.5362882614135742,-0.2962882614135742,-400.9180603027344,-404.7135925292969,-6.518487930297852,mp-12798_h110_t1,mp-12798_h110_t1__bridge_0,ads_structures/mp-12798_h110_t1/bridge_0.vasp,mace_runs/h_ads/mp-12798_h110_t1__bridge_0,0.2962882614135742
mp-644311,CuPt,(111),1,bridge_6,bridge,-0.5373868942260742,-0.2973868942260742,-1049.5762939453125,-1053.3729248046875,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_6,ads_structures/mp-644311_h111_t1/bridge_6.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_6,0.2973868942260742
mp-1225687,CuNi,(100),0,bridge_5,bridge,-0.5375089645385742,-0.2975089645385742,-677.5707397460938,-681.3674926757812,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_5,ads_structures/mp-1225687_h100_t0/bridge_5.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_5,0.2975089645385742
mp-1184054,CuNi3,(111),0,bridge_4,bridge,-0.5378751754760742,-0.2978751754760742,-936.176513671875,-939.9736328125,-6.518487930297852,mp-1184054_h111_t0,mp-1184054_h111_t0__bridge_4,ads_structures/mp-1184054_h111_t0/bridge_4.vasp,mace_runs/h_ads/mp-1184054_h111_t0__bridge_4,0.2978751754760742
mp-1225687,CuNi,(111),0,hollow_9,hollow,-0.5384855270385742,-0.2984855270385742,-1106.4576416015625,-1110.25537109375,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_9,ads_structures/mp-1225687_h111_t0/hollow_9.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_9,0.2984855270385742
mp-644311,CuPt,(111),1,ontop_2,ontop,-0.5387296676635742,-0.2987296676635742,-1049.5762939453125,-1053.374267578125,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__ontop_2,ads_structures/mp-644311_h111_t1/ontop_2.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_2,0.2987296676635742
mp-644311,CuPt,(111),0,bridge_1,bridge,-0.5390958786010742,-0.2990958786010742,-1055.9166259765625,-1059.7149658203125,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_1,ads_structures/mp-644311_h111_t0/bridge_1.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_1,0.2990958786010742
mp-644311,CuPt,(111),0,bridge_4,bridge,-0.5398283004760742,-0.2998283004760742,-1055.9166259765625,-1059.7156982421875,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_4,ads_structures/mp-644311_h111_t0/bridge_4.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_4,0.2998283004760742
mp-644311,CuPt,(111),1,bridge_9,bridge,-0.5404386520385742,-0.3004386520385742,-1049.5762939453125,-1053.3759765625,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_9,ads_structures/mp-644311_h111_t1/bridge_9.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_9,0.3004386520385742
mp-1186117,NiPt3,(100),0,bridge_1,bridge,-0.5404996871948242,-0.3004996871948242,-325.1659240722656,-328.9656677246094,-6.518487930297852,mp-1186117_h100_t0,mp-1186117_h100_t0__bridge_1,ads_structures/mp-1186117_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-1186117_h100_t0__bridge_1,0.3004996871948242
mp-1225687,CuNi,(100),0,bridge_3,bridge,-0.5410490036010742,-0.3010490036010742,-677.5707397460938,-681.3710327148438,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_3,ads_structures/mp-1225687_h100_t0/bridge_3.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_3,0.3010490036010742
mp-12798,Ni3Pt,(110),0,bridge_3,bridge,-0.5412015914916992,-0.3012015914916992,-404.9260559082031,-408.72650146484375,-6.518487930297852,mp-12798_h110_t0,mp-12798_h110_t0__bridge_3,ads_structures/mp-12798_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-12798_h110_t0__bridge_3,0.3012015914916992
mp-12086,Cu3Pt,(100),0,bridge_1,bridge,-0.5425748825073242,-0.3025748825073242,-258.4350280761719,-262.2368469238281,-6.518487930297852,mp-12086_h100_t0,mp-12086_h100_t0__bridge_1,ads_structures/mp-12086_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-12086_h100_t0__bridge_1,0.3025748825073242
mp-1225687,CuNi,(100),0,hollow_4,hollow,-0.5430021286010742,-0.3030021286010742,-677.5707397460938,-681.3729858398438,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_4,ads_structures/mp-1225687_h100_t0/hollow_4.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_4,0.3030021286010742
mp-1184054,CuNi3,(100),0,bridge_1,bridge,-0.5434293746948242,-0.3034293746948242,-650.7646484375,-654.5673217773438,-6.518487930297852,mp-1184054_h100_t0,mp-1184054_h100_t0__bridge_1,ads_structures/mp-1184054_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-1184054_h100_t0__bridge_1,0.3034293746948242
mp-644311,CuPt,(111),1,ontop_3,ontop,-0.5445890426635742,-0.3045890426635742,-1049.5762939453125,-1053.380126953125,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__ontop_3,ads_structures/mp-644311_h111_t1/ontop_3.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_3,0.3045890426635742
mp-1225687,CuNi,(111),1,bridge_4,bridge,-0.5447111129760742,-0.3047111129760742,-1102.604736328125,-1106.40869140625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_4,ads_structures/mp-1225687_h111_t1/bridge_4.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_4,0.3047111129760742
mp-644311,CuPt,(111),0,bridge_7,bridge,-0.5450773239135742,-0.3050773239135742,-1055.9166259765625,-1059.720947265625,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_7,ads_structures/mp-644311_h111_t0/bridge_7.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_7,0.3050773239135742
mp-1225687,CuNi,(100),0,hollow_0,hollow,-0.5462980270385742,-0.3062980270385742,-677.5707397460938,-681.3762817382812,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_0,ads_structures/mp-1225687_h100_t0/hollow_0.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_0,0.3062980270385742
mp-12798,Ni3Pt,(111),0,bridge_1,bridge,-0.5507535934448242,-0.3107535934448242,-546.6094360351562,-550.41943359375,-6.518487930297852,mp-12798_h111_t0,mp-12798_h111_t0__bridge_1,ads_structures/mp-12798_h111_t0/bridge_1.vasp,mace_runs/h_ads/mp-12798_h111_t0__bridge_1,0.3107535934448242
mp-1225687,CuNi,(111),1,hollow_4,hollow,-0.5564298629760742,-0.3164298629760742,-1102.604736328125,-1106.42041015625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_4,ads_structures/mp-1225687_h111_t1/hollow_4.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_4,0.3164298629760742
mp-12086,Cu3Pt,(110),0,bridge_2,bridge,-0.5585660934448242,-0.3185660934448242,-327.6285400390625,-331.44635009765625,-6.518487930297852,mp-12086_h110_t0,mp-12086_h110_t0__bridge_2,ads_structures/mp-12086_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-12086_h110_t0__bridge_2,0.3185660934448242
mp-12086,Cu3Pt,(110),0,bridge_3,bridge,-0.5587491989135742,-0.3187491989135742,-327.6285400390625,-331.446533203125,-6.518487930297852,mp-12086_h110_t0,mp-12086_h110_t0__bridge_3,ads_structures/mp-12086_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-12086_h110_t0__bridge_3,0.3187491989135742
mp-1184054,CuNi3,(111),1,bridge_1,bridge,-0.5592374801636879,-0.3192374801636879,-935.781982421875,-939.6004638671876,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__bridge_1,ads_structures/mp-1184054_h111_t1/bridge_1.vasp,mace_runs/h_ads/mp-1184054_h111_t1__bridge_1,0.3192374801636879
mp-12086,Cu3Pt,(110),0,bridge_1,bridge,-0.5602140426635742,-0.3202140426635742,-327.6285400390625,-331.447998046875,-6.518487930297852,mp-12086_h110_t0,mp-12086_h110_t0__bridge_1,ads_structures/mp-12086_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-12086_h110_t0__bridge_1,0.3202140426635742
mp-644311,CuPt,(111),1,bridge_3,bridge,-0.5603361129760742,-0.3203361129760742,-1049.5762939453125,-1053.3958740234375,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_3,ads_structures/mp-644311_h111_t1/bridge_3.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_3,0.3203361129760742
mp-1184054,CuNi3,(110),0,bridge_0,bridge,-0.5637845993041992,-0.3237845993041992,-360.6070861816406,-364.43011474609375,-6.518487930297852,mp-1184054_h110_t0,mp-1184054_h110_t0__bridge_0,ads_structures/mp-1184054_h110_t0/bridge_0.vasp,mace_runs/h_ads/mp-1184054_h110_t0__bridge_0,0.3237845993041992
mp-1225687,CuNi,(100),0,bridge_2,bridge,-0.5639982223510742,-0.3239982223510742,-677.5707397460938,-681.3939819335938,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__bridge_2,ads_structures/mp-1225687_h100_t0/bridge_2.vasp,mace_runs/h_ads/mp-1225687_h100_t0__bridge_2,0.3239982223510742
mp-1184054,CuNi3,(111),1,hollow_2,hollow,-0.5642423629760742,-0.3242423629760742,-935.781982421875,-939.60546875,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__hollow_2,ads_structures/mp-1184054_h111_t1/hollow_2.vasp,mace_runs/h_ads/mp-1184054_h111_t1__hollow_2,0.3242423629760742
mp-1225687,CuNi,(100),0,ontop_1,ontop,-0.5651578903198242,-0.3251578903198242,-677.5707397460938,-681.3951416015625,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__ontop_1,ads_structures/mp-1225687_h100_t0/ontop_1.vasp,mace_runs/h_ads/mp-1225687_h100_t0__ontop_1,0.3251578903198242
mp-945,NiPt,(110),0,bridge_2,bridge,-0.5655851364135742,-0.3255851364135742,-322.9041748046875,-326.72900390625,-6.518487930297852,mp-945_h110_t0,mp-945_h110_t0__bridge_2,ads_structures/mp-945_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-945_h110_t0__bridge_2,0.3255851364135742
mp-644311,CuPt,(111),1,bridge_11,bridge,-0.5665616989135742,-0.3265616989135742,-1049.5762939453125,-1053.402099609375,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_11,ads_structures/mp-644311_h111_t1/bridge_11.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_11,0.3265616989135742
mp-1184054,CuNi3,(111),1,ontop_0,ontop,-0.5686979293823242,-0.3286979293823242,-935.781982421875,-939.6099243164062,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__ontop_0,ads_structures/mp-1184054_h111_t1/ontop_0.vasp,mace_runs/h_ads/mp-1184054_h111_t1__ontop_0,0.3286979293823242
mp-644311,CuPt,(111),1,bridge_1,bridge,-0.5687589645385742,-0.3287589645385742,-1049.5762939453125,-1053.404296875,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_1,ads_structures/mp-644311_h111_t1/bridge_1.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_1,0.3287589645385742
mp-644311,CuPt,(111),1,bridge_7,bridge,-0.5699796676635742,-0.3299796676635742,-1049.5762939453125,-1053.405517578125,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_7,ads_structures/mp-644311_h111_t1/bridge_7.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_7,0.3299796676635742
mp-1225687,CuNi,(100),0,hollow_2,hollow,-0.5707120895385742,-0.3307120895385742,-677.5707397460938,-681.4006958007812,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_2,ads_structures/mp-1225687_h100_t0/hollow_2.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_2,0.3307120895385742
mp-1184054,CuNi3,(100),0,ontop_0,ontop,0.09322834014892578,0.3332283401489258,-650.7646484375,-653.9306640625,-6.518487930297852,mp-1184054_h100_t0,mp-1184054_h100_t0__ontop_0,ads_structures/mp-1184054_h100_t0/ontop_0.vasp,mace_runs/h_ads/mp-1184054_h100_t0__ontop_0,0.3332283401489258
mp-1186117,NiPt3,(100),1,ontop_1,ontop,-0.5735502243041992,-0.3335502243041992,-322.5931091308594,-326.4259033203125,-6.518487930297852,mp-1186117_h100_t1,mp-1186117_h100_t1__ontop_1,ads_structures/mp-1186117_h100_t1/ontop_1.vasp,mace_runs/h_ads/mp-1186117_h100_t1__ontop_1,0.3335502243041992
mp-945,NiPt,(110),0,hollow_0,hollow,-0.5736417770385742,-0.3336417770385742,-322.9041748046875,-326.737060546875,-6.518487930297852,mp-945_h110_t0,mp-945_h110_t0__hollow_0,ads_structures/mp-945_h110_t0/hollow_0.vasp,mace_runs/h_ads/mp-945_h110_t0__hollow_0,0.3336417770385742
mp-1186117,NiPt3,(110),0,bridge_2,bridge,-0.5760221481323242,-0.3360221481323242,-413.2362365722656,-417.0715026855469,-6.518487930297852,mp-1186117_h110_t0,mp-1186117_h110_t0__bridge_2,ads_structures/mp-1186117_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-1186117_h110_t0__bridge_2,0.3360221481323242
mp-1184054,CuNi3,(111),0,hollow_0,hollow,-0.5762662887573242,-0.3362662887573242,-936.176513671875,-940.0120239257812,-6.518487930297852,mp-1184054_h111_t0,mp-1184054_h111_t0__hollow_0,ads_structures/mp-1184054_h111_t0/hollow_0.vasp,mace_runs/h_ads/mp-1184054_h111_t0__hollow_0,0.3362662887573242
mp-1184054,CuNi3,(111),0,bridge_2,bridge,-0.5775480270384605,-0.33754802703846054,-936.176513671875,-940.0133056640624,-6.518487930297852,mp-1184054_h111_t0,mp-1184054_h111_t0__bridge_2,ads_structures/mp-1184054_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-1184054_h111_t0__bridge_2,0.33754802703846054
mp-1225687,CuNi,(100),0,ontop_0,ontop,-0.5781583786010742,-0.3381583786010742,-677.5707397460938,-681.4081420898438,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__ontop_0,ads_structures/mp-1225687_h100_t0/ontop_0.vasp,mace_runs/h_ads/mp-1225687_h100_t0__ontop_0,0.3381583786010742
mp-1225687,CuNi,(111),1,bridge_7,bridge,-0.5796232223510742,-0.3396232223510742,-1102.604736328125,-1106.443603515625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_7,ads_structures/mp-1225687_h111_t1/bridge_7.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_7,0.3396232223510742
mp-1184054,CuNi3,(111),0,bridge_6,bridge,-0.5824308395384605,-0.34243083953846054,-936.176513671875,-940.0181884765624,-6.518487930297852,mp-1184054_h111_t0,mp-1184054_h111_t0__bridge_6,ads_structures/mp-1184054_h111_t0/bridge_6.vasp,mace_runs/h_ads/mp-1184054_h111_t0__bridge_6,0.34243083953846054
mp-1186117,NiPt3,(111),0,hollow_1,hollow,-0.5833463668823242,-0.3433463668823242,-559.1781616210938,-563.020751953125,-6.518487930297852,mp-1186117_h111_t0,mp-1186117_h111_t0__hollow_1,ads_structures/mp-1186117_h111_t0/hollow_1.vasp,mace_runs/h_ads/mp-1186117_h111_t0__hollow_1,0.3433463668823242
mp-1225687,CuNi,(100),0,hollow_5,hollow,-0.5871305465698242,-0.3471305465698242,-677.5707397460938,-681.4171142578125,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_5,ads_structures/mp-1225687_h100_t0/hollow_5.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_5,0.3471305465698242
mp-1225687,CuNi,(111),1,hollow_2,hollow,-0.5884122848510742,-0.3484122848510742,-1102.604736328125,-1106.452392578125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_2,ads_structures/mp-1225687_h111_t1/hollow_2.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_2,0.3484122848510742
mp-1184054,CuNi3,(111),1,bridge_6,bridge,-0.5907316207884605,-0.35073162078846054,-935.781982421875,-939.6319580078124,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__bridge_6,ads_structures/mp-1184054_h111_t1/bridge_6.vasp,mace_runs/h_ads/mp-1184054_h111_t1__bridge_6,0.35073162078846054
mp-644311,CuPt,(100),0,bridge_0,bridge,-0.5913419723510742,-0.3513419723510742,-723.3525390625,-727.203125,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__bridge_0,ads_structures/mp-644311_h100_t0/bridge_0.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_0,0.3513419723510742
mp-644311,CuPt,(111),0,bridge_6,bridge,-0.5914640426635742,-0.3514640426635742,-1055.9166259765625,-1059.767333984375,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_6,ads_structures/mp-644311_h111_t0/bridge_6.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_6,0.3514640426635742
mp-644311,CuPt,(100),0,hollow_6,hollow,-0.5926847457885742,-0.3526847457885742,-723.3525390625,-727.2044677734375,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__hollow_6,ads_structures/mp-644311_h100_t0/hollow_6.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_6,0.3526847457885742
mp-644311,CuPt,(111),1,bridge_2,bridge,-0.5926847457885742,-0.3526847457885742,-1049.5762939453125,-1053.42822265625,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_2,ads_structures/mp-644311_h111_t1/bridge_2.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_2,0.3526847457885742
mp-1225687,CuNi,(111),0,bridge_3,bridge,-0.5936613082885742,-0.3536613082885742,-1106.4576416015625,-1110.310546875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_3,ads_structures/mp-1225687_h111_t0/bridge_3.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_3,0.3536613082885742
mp-1225687,CuNi,(111),0,hollow_6,hollow,-0.5936613082885742,-0.3536613082885742,-1106.4576416015625,-1110.310546875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_6,ads_structures/mp-1225687_h111_t0/hollow_6.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_6,0.3536613082885742
mp-644311,CuPt,(111),0,bridge_2,bridge,-0.5951261520385742,-0.3551261520385742,-1055.9166259765625,-1059.77099609375,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_2,ads_structures/mp-644311_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_2,0.3551261520385742
mp-644311,CuPt,(111),1,ontop_0,ontop,-0.5959806442260742,-0.3559806442260742,-1049.5762939453125,-1053.4315185546875,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__ontop_0,ads_structures/mp-644311_h111_t1/ontop_0.vasp,mace_runs/h_ads/mp-644311_h111_t1__ontop_0,0.3559806442260742
mp-12798,Ni3Pt,(100),0,bridge_1,bridge,-0.5971708297729492,-0.3571708297729492,-318.833740234375,-322.6901550292969,-6.518487930297852,mp-12798_h100_t0,mp-12798_h100_t0__bridge_1,ads_structures/mp-12798_h100_t0/bridge_1.vasp,mace_runs/h_ads/mp-12798_h100_t0__bridge_1,0.3571708297729492
mp-1184054,CuNi3,(111),1,hollow_4,hollow,-0.5972623825073242,-0.3572623825073242,-935.781982421875,-939.6384887695312,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__hollow_4,ads_structures/mp-1184054_h111_t1/hollow_4.vasp,mace_runs/h_ads/mp-1184054_h111_t1__hollow_4,0.3572623825073242
mp-644311,CuPt,(100),0,hollow_0,hollow,-0.5976285934448242,-0.3576285934448242,-723.3525390625,-727.2094116210938,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__hollow_0,ads_structures/mp-644311_h100_t0/hollow_0.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_0,0.3576285934448242
mp-644311,CuPt,(111),1,bridge_10,bridge,-0.5984220504760742,-0.3584220504760742,-1049.5762939453125,-1053.4339599609375,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__bridge_10,ads_structures/mp-644311_h111_t1/bridge_10.vasp,mace_runs/h_ads/mp-644311_h111_t1__bridge_10,0.3584220504760742
mp-644311,CuPt,(111),0,bridge_9,bridge,-0.5987882614135742,-0.3587882614135742,-1055.9166259765625,-1059.774658203125,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_9,ads_structures/mp-644311_h111_t0/bridge_9.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_9,0.3587882614135742
mp-1184054,CuNi3,(111),0,hollow_5,hollow,-0.6009855270384605,-0.36098552703846054,-936.176513671875,-940.0367431640624,-6.518487930297852,mp-1184054_h111_t0,mp-1184054_h111_t0__hollow_5,ads_structures/mp-1184054_h111_t0/hollow_5.vasp,mace_runs/h_ads/mp-1184054_h111_t0__hollow_5,0.36098552703846054
mp-644311,CuPt,(110),0,hollow_0,hollow,-0.6011075973510742,-0.3611075973510742,-357.981689453125,-361.842041015625,-6.518487930297852,mp-644311_h110_t0,mp-644311_h110_t0__hollow_0,ads_structures/mp-644311_h110_t0/hollow_0.vasp,mace_runs/h_ads/mp-644311_h110_t0__hollow_0,0.3611075973510742
mp-1225687,CuNi,(111),1,hollow_8,hollow,-0.6019620895385742,-0.3619620895385742,-1102.604736328125,-1106.4659423828125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_8,ads_structures/mp-1225687_h111_t1/hollow_8.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_8,0.3619620895385742
mp-644311,CuPt,(111),1,hollow_2,hollow,-0.6024503707885742,-0.3624503707885742,-1049.5762939453125,-1053.43798828125,-6.518487930297852,mp-644311_h111_t1,mp-644311_h111_t1__hollow_2,ads_structures/mp-644311_h111_t1/hollow_2.vasp,mace_runs/h_ads/mp-644311_h111_t1__hollow_2,0.3624503707885742
